displayName,__typename,TxCodeGroup.groupName,TxCodePrice.supplyPrice,TxCodePrice.taxItemType
[혈액] VetChroma_CDV IgG/IgM (강아지 항체가검사),TxCode,E. 혈액검사,27500,2
[혈액] VetChroma_CPV IgG/IgM (강아지 항체가검사),TxCode,E. 혈액검사,27500,2
[예방] 셀렉션60 (~2.5kg) / 겸용,TxCode,I. 예방,12000,2
"[예방] 애드보킷 (Advocate) ~4kg, ea",TxCode,I. 예방,16500,2
"[예방] 애드보킷 (Advocate) ~4kg, pack",TxCode,I. 예방,90000,2
"[예방] 애드보킷 (Advocate) 4~10kg, ea",TxCode,I. 예방,18500,2
"[예방] 애드보킷 (Advocate) 4~10kg, pack",TxCode,I. 예방,102000,2
"[예방] 애드보킷 (Advocate) 10~25kg, ea",TxCode,I. 예방,25000,2
"[예방] 애드보킷 (Advocate) 10~25kg, pack",TxCode,I. 예방,150000,2
"[예방] 애드보킷 (Advocate)-CAT ~4kg, ea",TxCode,I. 예방,16500,2
"[예방] 애드보킷 (Advocate)-CAT ~4kg, pack",TxCode,I. 예방,90000,2
"[예방] 애드보킷 (Advocate)-CAT 4~8kg, ea",TxCode,I. 예방,18500,2
"[예방] 애드보킷 (Advocate)-CAT 4~8kg, pack",TxCode,I. 예방,102000,2
"[예방] 하트가드(Heartgard)- Blue (~11kg), ea",TxCode,I. 예방,10000,2
"[예방] 하트가드(Heartgard)- Blue (~11kg), pack",TxCode,I. 예방,51000,2
"[예방] 하트가드(Heartgard)- Green (12~22kg), ea",TxCode,I. 예방,14000,2
"[예방] 하트가드(Heartgard)- Green (12~22kg), pack",TxCode,I. 예방,75000,2
"[예방] 하트가드(Heartgard)- Brown (23~45kg), ea",TxCode,I. 예방,17000,2
[예방] 프론트라인(Frontline Plus) - ~10kg. ea ,TxCode,I. 예방,16000,2
[예방] 프론트라인(Frontline Plus) - ~10kg. pack,TxCode,I. 예방,42000,2
[예방] 프론트라인(Frontline Plus) - 10~20kg. ea ,TxCode,I. 예방,22000,2
[예방] 프론트라인(Frontline Plus) - 10~20kg. pack,TxCode,I. 예방,60000,2
[예방] 프론트라인(Frontline Plus) - 20~40kg. ea ,TxCode,I. 예방,25000,2
[예방] 프론트라인(Frontline Plus) - 20~40kg. pack ,TxCode,I. 예방,69000,2
[예방] 프론트라인 트리액트 (2~5kg),TxCode,I. 예방,17000,2
[예방] 프론트라인 트리액트 (2~5kg) 1pack,TxCode,I. 예방,48000,2
[예방] 프론트라인 트리액트 (5~10kg),TxCode,I. 예방,18000,2
[예방] 프론트라인 트리액트 (5~10kg) 1pack,TxCode,I. 예방,51000,2
[예방] 프론트라인 트리액트 (10~20kg),TxCode,I. 예방,23000,2
[예방] 프론트라인 트리액트 (20~40kg),TxCode,I. 예방,27000,2
[예방] 넥스가드스펙트라 XS (2~3.5kg) - ea ,TxCode,I. 예방,20000,2
[예방] 넥스가드스펙트라 XS (2~3.5kg) - pack ,TxCode,I. 예방,57000,2
[예방] 넥스가드스펙트라 S (3.5~7.5kg) - ea ,TxCode,I. 예방,22000,2
[예방] 넥스가드스펙트라 S (3.5~7.5kg) - pack,TxCode,I. 예방,63000,2
[예방] 넥스가드스펙트라 M (7.5~15kg) - ea,TxCode,I. 예방,25000,2
[예방] 넥스가드스펙트라 M (7.5~15kg) - pack,TxCode,I. 예방,72000,2
[예방] 넥스가드스펙트라 L (15~30kg) - ea,TxCode,I. 예방,31000,2
[예방] 넥스가드스펙트라 L (15~30kg) - pack,TxCode,I. 예방,90000,2
[예방] 넥스가드스펙트라 XL (30~60kg) - ea,TxCode,I. 예방,41000,2
[예방] 넥스가드스펙트라 XL (30~60kg) - pack,TxCode,I. 예방,120000,2
"[혈액] 심장사상충 검사 (HW Ag kit, canine heartworm)",TxCode,E. 혈액검사,32000,2
[혈액] 고양이 심장사상충 검사 (feline heartworm. IDEXX SNAP),TxCode,E. 혈액검사,65000,2
[혈액] 심장사상충 유충 microfilaria 검사 (현미경검사),TxCode,E. 혈액검사,11500,2
[검사] 세침흡인검사 (fine needle aspiration),TxCode,J. 일반 검사,45000,2
[검사] 고양이 파보/범백 (FPV Ag kit) 키트 검사,TxCode,J. 일반 검사,32000,2
"[검사] 강아지 파보,코로나(CPV, CCV kit) 키트 검사",TxCode,J. 일반 검사,55000,2
"[검사] 강아지 파보,코로나,지알디아(CPV, CCV, Giardia kit) 키트 검사",TxCode,J. 일반 검사,68000,2
"[검사] 강아지 홍역,인플루엔자 키트 검사 (CDV,CIV kit)",TxCode,J. 일반 검사,55000,2
[검사] 분변검사_도말법 ,TxCode,J. 일반 검사,21000,2
"[검사] VetChroma_Canine 3D (CPV, CCV, Giardia Ag)(강아지전염병 분변검사)",TxCode,J. 일반 검사,65000,2
[혈액] 고양이 proBNP kit (IDEXX) - 심장 질환 진단,TxCode,E. 혈액검사,65000,2
[조직검사의뢰] Biopsy_그린벳,TxCode,K. 의뢰 검사 ,180000,2
[혈액검사의뢰] 그린벳 항체가검사 8종,TxCode,K. 의뢰 검사 ,132000,2
[검사] ACTH 자극검사 (cortisol 2회 포함),TxCode,J. 일반 검사,180000,2
[신체검사] 검이경 검사,TxCode,J. 일반 검사,5000,2
[검사] 신체검사_정밀,TxCode,J. 일반 검사,30000,2
[검사] 피부/귀 도말검사 ,TxCode,J. 일반 검사,21000,2
[검사] 질 도말검사 (염색법) - 배란확인,TxCode,J. 일반 검사,32000,2
[신체검사] 구강검사,TxCode,J. 일반 검사,15000,2
[신체검사] 검안경 검사 ,TxCode,J. 일반 검사,8000,2
[신체검사] 항문/직장 검사,TxCode,J. 일반 검사,10000,2
"[검사] 혈압 (blood pressure) 검사, Doppler",TxCode,J. 일반 검사,11000,2
"[검사] 각막형광염색 (Fluorescein, FD)",TxCode,J. 일반 검사,20000,2
[검사] 안압 검사 (Tonovet),TxCode,J. 일반 검사,25000,2
[혈액검사의뢰] LDDST (3회_0h/4h/8h),TxCode,K. 의뢰 검사 ,270000,2
[혈액검사의뢰] 알러지검사 Premium test 120종,TxCode,K. 의뢰 검사 ,350000,2
[신체검사] 재활_정형검사 (CCRV protocol),TxCode,J. 일반 검사,25000,2
[혈액] VetChroma_Cortisol,TxCode,E. 혈액검사,44000,2
[혈액] VetChroma_Cortisol (post ACTH),TxCode,E. 혈액검사,44000,2
[혈액] VetChroma_AFP (간효소),TxCode,E. 혈액검사,35000,2
[혈액] VetChroma_cPL,TxCode,E. 혈액검사,57000,2
[혈액] VetChroma_fSAA (고양이염증검사),TxCode,E. 혈액검사,44000,2
[혈액] VetChroma_T4,TxCode,E. 혈액검사,55000,2
[혈액] VetChroma_SDMA (조기신장수치검사),TxCode,E. 혈액검사,55000,2
[혈액] VetChroma_cNT-proBNP (강아지 심장바이오마커) ,TxCode,E. 혈액검사,65000,2
[혈액] VetChroma_fNT-proBNP (고양이 심장바이오마커) ,TxCode,E. 혈액검사,65000,2
[혈액] VetChroma_헬리코박터 검사,TxCode,E. 혈액검사,50000,2
[혈액] 고양이 혈액형 검사 - feline A/B/AB typing kit,TxCode,E. 혈액검사,55000,2
[혈액] 강아지 혈액형 검사,TxCode,E. 혈액검사,70000,2
"[검사] 눈물 분비량 검사 (Schirmer tear test, STT) ",TxCode,J. 일반 검사,18000,2
"[요검사] 방광 천자, cystocentesis (초음파 가이드)",TxCode,J. 일반 검사,22000,2
"[요검사] 요비중 Urine Specific Gravity, USG 검사",TxCode,J. 일반 검사,8000,2
[요검사] 요화학분석기 UPC검사 포함,TxCode,J. 일반 검사,33000,2
[치과] 구강 국소 마취 (lidocaine + bupivacaine) 10kg 이하 ,TxCode,L. 치과,22000,2
[치과] 구강 국소 마취 (lidocaine + bupivacaine) 10~25kg ,TxCode,L. 치과,35000,2
[치과] 불소 치료,TxCode,L. 치과,35000,2
[치과] 레진 / 실란트,TxCode,L. 치과,165000,2
[치과] 발치-앞니 (유치),TxCode,L. 치과,12000,2
[치과] 발치- 송곳니 (유치),TxCode,L. 치과,25000,2
[치과] 발치- 어금니 (유치),TxCode,L. 치과,21000,2
[치과] 발치-앞니 (영구치),TxCode,L. 치과,24000,2
[치과] 수술적 발치-송곳니 (영구치),TxCode,L. 치과,132000,2
[치과] 수술적 발치-작은어금니 (영구치),TxCode,L. 치과,132000,2
[치과] 수술적 발치-어금니 (영구치),TxCode,L. 치과,154000,2
"[치과] 발치- 작은어금니, 어금니 (영구치)",TxCode,L. 치과,69000,2
[치과] 수술적 발치 - burr_치골 삭제 ,TxCode,L. 치과,40000,2
"[치과] 치석제거, 스켈링 및 폴리쉬 (dental cleaning and polishing)_10kg 이하",TxCode,L. 치과,80000,2
"[치과] 치석제거, 스켈링 및 폴리쉬 (dental cleaning and polishing)_10~20kg ",TxCode,L. 치과,100000,2
"[치과] 치석제거, 스켈링 및 폴리쉬 (dental cleaning and polishing)_20~30kg ",TxCode,L. 치과,130000,2
"[치과] 치석제거, 스켈링 및 폴리쉬 (dental cleaning and polishing)_30kg ~",TxCode,L. 치과,160000,2
"[치과] 치근단농양 PM4 수술적 발치, ankylosis (유착치)",TxCode,L. 치과,210000,2
[치과] 고양이 전발치 ,TxCode,L. 치과,1800000,2
타병원 술부 확인 및 발사 ,TxCode,G. 주사/처치,16000,2
[안과] 누관개통검사 (Jones test),TxCode,M. 안과,35000,2
[안과] 안저검사,TxCode,M. 안과,28000,2
[안과] 각막 배양,TxCode,M. 안과,20000,2
[안과] 각막 생검 (편측),TxCode,M. 안과,30000,2
[안과] 우각 검사 (gonioscopy),TxCode,M. 안과,40000,2
[안과] 응급_안방수제거 (녹내장),TxCode,M. 안과,135000,2
[안과] 결막하주사,TxCode,M. 안과,26000,2
[안과] tacrolimus 0.03%,TxCode,M. 안과,17000,2
[안과] 점안 1회 (양측),TxCode,M. 안과,4000,2
[안과] 점안 2회 (양측),TxCode,M. 안과,8000,2
[안과] 점안 3회 (양측),TxCode,M. 안과,12000,2
[안과] 점안 4회 (양측),TxCode,M. 안과,16000,2
[안약] 리포직 안연고,TxCode,M. 안과,20000,2
동물등록 (내장형),TxCode,C. 문서 및 보험,35000,2
동물등록 (외장형),TxCode,C. 문서 및 보험,35000,2
동물등록 정보 변경 ,TxCode,C. 문서 및 보험,3000,2
[검사] 혈당 곡선 측정 ,TxCode,J. 일반 검사,120000,2
[검사] 심전도ECG 검사 ,TxCode,J. 일반 검사,20000,2
[검사] Rivalta test ,TxCode,J. 일반 검사,45000,2
내시경 검사,TxCode,F. 수술/마취,500000,2
[검사] 곰팡이 배양 (DTM) 검사,TxCode,J. 일반 검사,40000,2
[검사] 피부 scraping test,TxCode,J. 일반 검사,25000,2
응급처치_항경련/진통제 CRI_24hr,TxCode,G. 주사/처치,90000,2
"펜타닐패치_마약류진통제, 72시간_12ug",TxCode,G. 주사/처치,25000,2
"펜타닐패치_마약류진통제, 72시간_25ug",TxCode,G. 주사/처치,50000,2
"펜타닐패치_마약류진통제, 72시간_50ug",TxCode,G. 주사/처치,75000,2
요도세척,TxCode,G. 주사/처치,100000,2
방광세척,TxCode,G. 주사/처치,100000,2
포피 세척 10kg 미만,TxCode,G. 주사/처치,15000,2
뇨카테터 장착 ,TxCode,G. 주사/처치,55000,2
관장 10kg 이하,TxCode,G. 주사/처치,40000,2
관장 10kg ~ 30kg,TxCode,G. 주사/처치,90000,2
관장 30kg ~ 60kg,TxCode,G. 주사/처치,140000,2
항문낭 세척 및 소독 (포비돈) 10kg 이하,TxCode,G. 주사/처치,35000,2
항문낭 세척 및 소독(포비돈) 10~30kg ,TxCode,G. 주사/처치,73000,2
항문낭 세척 및 소독 (포비돈) 30~60kg,TxCode,G. 주사/처치,108000,2
분무치료 (nebulizer)_일반,TxCode,G. 주사/처치,12000,2
분무치료 (nebulizer)_약물 추가 ,TxCode,G. 주사/처치,18000,2
포피 세척 10~30kg,TxCode,G. 주사/처치,24000,2
포피 세척 30~60kg,TxCode,G. 주사/처치,33000,2
[드레싱] 환부 클리핑_국소,TxCode,G. 주사/처치,5000,2
[드레싱] 환부 클리핑_diffuse,TxCode,G. 주사/처치,9000,2
[드레싱] 환부 클리핑_전신 (10kg 미만),TxCode,G. 주사/처치,29000,2
[드레싱] 피부질환_감염성_국소,TxCode,G. 주사/처치,3500,2
[드레싱] 피부질환_감염성_diffuse/미만성,TxCode,G. 주사/처치,7000,2
[드레싱] 피부질환_감염성_전신,TxCode,G. 주사/처치,12000,2
"[드레싱] 창상, 교상 세척 및 드레싱_국소 10kg 미만",TxCode,G. 주사/처치,30000,2
"[드레싱] 창상, 교상 세척 및 드레싱_미만성/diffuse/deep 깊은상처_10kg 미만",TxCode,G. 주사/처치,58000,2
[드레싱] 붕대 처치 _단순,TxCode,G. 주사/처치,5000,2
[드레싱] 붕대 처치_complex,TxCode,G. 주사/처치,11000,2
[드레싱] 승저증 세척 및 드레싱 처치 10kg 미만,TxCode,G. 주사/처치,35000,2
[드레싱] 아토피 피부염 드레싱 및 소독_급성,TxCode,G. 주사/처치,6000,2
[드레싱] 아토피 피부염 드레싱 및 소독_만성,TxCode,G. 주사/처치,18000,2
[드레싱] 아토피 피부염 드레싱 및 소독_관리,TxCode,G. 주사/처치,8000,2
"심폐소생술 (CPCR, CPR)_산소 및 약물 처치 포함",TxCode,G. 주사/처치,150000,2
"[드레싱] 창상, 교상 세척 및 드레싱_국소 10kg~30kg ",TxCode,G. 주사/처치,50000,2
"[드레싱] 창상, 교상 세척 및 드레싱_미만성/diffuse/deep 깊은상처_10~30kg",TxCode,G. 주사/처치,90000,2
"[드레싱] 창상, 교상 세척 및 드레싱_국소 30kg 이상",TxCode,G. 주사/처치,70000,2
독 하이포알러제닉 캔400g,TxCode,,7500,2
"[드레싱] 창상, 교상 세척 및 드레싱_미만성/diffuse/deep 깊은상처_30kg 이상",TxCode,G. 주사/처치,150000,2
카테터 장착 및 구토 유발 10kg 미만 ,TxCode,G. 주사/처치,61000,2
카테터 장착 및 구토 유발 10~30kg,TxCode,G. 주사/처치,88000,2
카테터 장착 및 구토 유발 30kg~ ,TxCode,G. 주사/처치,105000,2
압박 배뇨 ,TxCode,G. 주사/처치,25000,2
지혈제 사용,TxCode,G. 주사/처치,8000,2
힐스 독 z/d 3.17kg ,TxCode,Z사료/보조제,72273,1
힐스 독 z/d 1.5kg,TxCode,Z사료/보조제,35910,1
로얄캐닌 독 아날러제닉 1.5kg ,TxCode,Z사료/보조제,35000,1
로얄캐닌 독 하이포알러제닉 2kg ,TxCode,Z사료/보조제,36819,1
로얄캐닌 독 하이포알러제닉 스몰독 1kg,TxCode,Z사료/보조제,23182,1
로얄캐닌 독 하이포알러제닉 캔 400g,TxCode,Z사료/보조제,3637,1
심장 내복약 1일 2회_5kg 이하,TxCode,B.내복약,4200,2
심장 내복약 1일 2회_5kg 이상 10kg 미만,TxCode,B.내복약,4900,2
전신마취_호흡_10~20kg_1시간당_마취모니터링 별도,TxCode,F. 수술/마취,130000,2
로얄캐닌 독 하이포알러제닉 모더레이트 칼로리 1.5kg,TxCode,Z사료/보조제,34091,1
힐스 독 k/d 1.5kg,TxCode,Z사료/보조제,31819,1
힐스 독 k/d 3.85kg,TxCode,Z사료/보조제,71819,1
힐스 독 z/d 캔 370g,TxCode,Z사료/보조제,8000,1
힐스 독 z/d 스튜 156g,TxCode,Z사료/보조제,5182,1
힐스 독 z/d 스튜 354g,TxCode,Z사료/보조제,7728,1
힐스 독 h/d 1.5kg,TxCode,Z사료/보조제,30000,1
힐스 독 i/d 1.5kg,TxCode,Z사료/보조제,30910,1
힐스 독 i/d 캔 370g,TxCode,Z사료/보조제,7455,1
힐스 독  GI biome 1.5kg,TxCode,Z사료/보조제,33182,1
힐스 독 GI biome 3.17kg,TxCode,Z사료/보조제,66546,1
힐스 독 i/d low fat 1.5kg,TxCode,Z사료/보조제,31819,1
힐스 독 i/d low fat 3.85kg,TxCode,Z사료/보조제,69000,1
힐스 독 i/d low fat 캔 370g,TxCode,Z사료/보조제,7455,1
힐스 독 i/d low fat 스튜 156g,TxCode,Z사료/보조제,5182,1
로얄캐닌 독 센시티비티 컨트롤 1.5kg,TxCode,Z사료/보조제,27728,1
힐스 독 i/d low fat 스튜 354g,TxCode,Z사료/보조제,7728,1
힐스 독 i/d 1.5kg,TxCode,Z사료/보조제,30910,1
힐스 독 i/d 3.17kg,TxCode,Z사료/보조제,62546,1
힐스 독 i/d 7.98kg,TxCode,Z사료/보조제,120000,1
로얄캐닌 독 센시티비티 컨트롤 7kg,TxCode,Z사료/보조제,97273,1
힐스 독 i/d 캔 370g,TxCode,Z사료/보조제,7455,1
힐스 독 i/d 스튜 156g,TxCode,Z사료/보조제,5182,1
힐스 독 i/d 스튜 354g,TxCode,Z사료/보조제,7728,1
힐스 독 j/d 3.85kg,TxCode,Z사료/보조제,69000,1
힐스 독 z/d 7.98kg,TxCode,Z사료/보조제,171819,1
힐스 독 z/d 캔 370g,TxCode,Z사료/보조제,8000,1
로얄캐닌 독 센시티비티 컨트롤 캔 420g,TxCode,Z사료/보조제,6819,1
힐스 독 d/d 3.63kg ,TxCode,Z사료/보조제,70000,1
힐스 독 t/d 2.26kg ,TxCode,Z사료/보조제,46546,1
힐스 독 a/d 캔 156g,TxCode,Z사료/보조제,5637,1
힐스 캣 metabolic 1.5kg,TxCode,Z사료/보조제,33182,1
힐스 캣 metabolic 3.85kg,TxCode,Z사료/보조제,75910,1
힐스 캣 w/d 1.5kg,TxCode,Z사료/보조제,29546,1
힐스 캣 w/d 3.85kg,TxCode,Z사료/보조제,69546,1
힐스 캣 w/d 캔 156g,TxCode,Z사료/보조제,6091,1
힐스 캣 c/d 1.5kg,TxCode,Z사료/보조제,29546,1
힐스 캣 c/d 3.85kg,TxCode,Z사료/보조제,69546,1
힐스 캣 c/d multicare 1.5kg,TxCode,Z사료/보조제,29546,1
힐스 캣 c/d multicare 3.85kg,TxCode,Z사료/보조제,75000,1
힐스 캣 c/d multicare 스튜 82g,TxCode,Z사료/보조제,3819,1
힐스 캣 c/d multicare + metabolic 2.88kg,TxCode,Z사료/보조제,69546,1
힐스 캣 y/d 1.81kg,TxCode,Z사료/보조제,50000,1
힐스 캣 k/d 1.81kg,TxCode,Z사료/보조제,39546,1
힐스 캣 k/d 3.85kg,TxCode,Z사료/보조제,72728,1
힐스 캣 k/d 캔 156g,TxCode,Z사료/보조제,6091,1
힐스 캣 k/d 스튜 82g,TxCode,Z사료/보조제,3819,1
힐스 캣 k/d 오션피쉬 1.81kg,TxCode,Z사료/보조제,41364,1
힐스 캣 k/d 오션피쉬 스튜 82g,TxCode,Z사료/보조제,4000,1
힐스 캣 k/d early support 1.81kg,TxCode,Z사료/보조제,39546,1
로얄캐닌 독 스킨케어 스몰독 2kg,TxCode,Z사료/보조제,34091,1
힐스 캣 GI biome 1.81kg,TxCode,Z사료/보조제,43182,1
힐스 캣 GI biome 3.85kg,TxCode,Z사료/보조제,76819,1
로얄캐닌 독 유리너리 s/o 2kg,TxCode,Z사료/보조제,34091,1
힐스 캣 GI biome 스튜 82g,TxCode,Z사료/보조제,3819,1
힐스 캣 i/d 1.81kg,TxCode,Z사료/보조제,37728,1
로얄캐닌 독 유리너리 s/o 7.5kg,TxCode,Z사료/보조제,101819,1
힐스 캣 i/d 캔 156g,TxCode,Z사료/보조제,6091,1
힐스 캣 i/d 스튜 82g,TxCode,Z사료/보조제,3819,1
힐스 캣 z/d 1.81kg ,TxCode,Z사료/보조제,45455,1
힐스 캣 z/d 캔 156g,TxCode,Z사료/보조제,6091,1
힐스 캣 t/d 1.5kg,TxCode,Z사료/보조제,29546,1
힐스 캣 a/d 캔 156g,TxCode,Z사료/보조제,5637,1
로얄캐닌 독 유리너리 s/o 캔 400g,TxCode,Z사료/보조제,6819,1
로얄캐닌 독 유리너리 s/o 파우치 100g,TxCode,Z사료/보조제,2546,1
로얄캐닌 독 유리너리 s/o 스몰독 1.5kg,TxCode,Z사료/보조제,27728,1
로얄캐닌 독 유리너리 s/o 스몰독 4kg,TxCode,Z사료/보조제,62728,1
로얄캐닌 독 유리너리 s/o 모더레이트 칼로리 1.5kg,TxCode,Z사료/보조제,27728,1
로얄캐닌 독 유리너리 s/o 모더레이트 칼로리 6.5kg,TxCode,Z사료/보조제,94546,1
로얄캐닌 독 유리너리 u/c 2kg,TxCode,Z사료/보조제,35910,1
로얄캐닌 독 세타이어티 웨이트매니지먼트 1.5kg ,TxCode,Z사료/보조제,27728,1
로얄캐닌 독 세타이어티 웨이트매니지먼트 6kg,TxCode,Z사료/보조제,88182,1
로얄캐닌 독 세타이어티 웨이트매니지먼트 캔 410g,TxCode,Z사료/보조제,6819,1
로얄캐닌 독 세타이어티 웨이트매니지먼트 스몰독 1.5kg,TxCode,Z사료/보조제,27728,1
로얄캐닌 독 세타이어티 웨이트매니지먼트 스몰독 3kg,TxCode,Z사료/보조제,50000,1
로얄캐닌 독 세타이어티 웨이트매니지먼트 스몰독 8kg,TxCode,Z사료/보조제,110910,1
로얄캐닌 독 다이아베틱 1.5kg,TxCode,Z사료/보조제,28637,1
로얄캐닌 독 다이아베틱 7kg,TxCode,Z사료/보조제,98182,1
로얄캐닌 독 다이아베틱 캔 410g,TxCode,Z사료/보조제,6819,1
로얄캐닌 독 가스트로인테스티널 2kg,TxCode,Z사료/보조제,34091,1
로얄캐닌 독 가스트로인테스티널 캔 400g,TxCode,Z사료/보조제,6819,1
로얄캐닌 독 가스트로인테스티널 로우팻 1.5kg,TxCode,Z사료/보조제,27728,1
로얄캐닌 독 가스트로인테스티널 로우팻 캔 410g,TxCode,Z사료/보조제,6819,1
로얄캐닌 독 가스트로인테스티널 로우팻 스몰독 1.5kg,TxCode,Z사료/보조제,27728,1
로얄캐닌 독 가스트로인테스티널 퍼피 1kg,TxCode,Z사료/보조제,23182,1
로얄캐닌 독 헤파틱 1.5kg,TxCode,Z사료/보조제,27728,1
로얄캐닌 독 헤파틱 6kg,TxCode,Z사료/보조제,88182,1
로얄캐닌 독 헤파틱 캔 420g,TxCode,Z사료/보조제,6819,1
로얄캐닌 리커버리 캔 195g,TxCode,Z사료/보조제,5455,1
로얄캐닌 독 레날 2kg,TxCode,Z사료/보조제,34091,1
로얄캐닌 독 레날 7kg,TxCode,Z사료/보조제,95455,1
로얄캐닌 독 레날 캔 410g,TxCode,Z사료/보조제,6819,1
로얄캐닌 독 레날 스몰독 1.5kg,TxCode,Z사료/보조제,27728,1
로얄캐닌 독 레날 셀렉트 2kg,TxCode,Z사료/보조제,34091,1
로얄캐닌 독 카디악 2kg,TxCode,Z사료/보조제,34091,1
로얄캐닌 독 카디악 캔 410g,TxCode,Z사료/보조제,6819,1
로얄캐닌 독 모빌리티 서포트 2kg,TxCode,Z사료/보조제,36819,1
로얄캐닌 독 모빌리티 서포트 7kg,TxCode,Z사료/보조제,109091,1
퓨리나 독 HA 1.5kg,TxCode,Z사료/보조제,31364,1
로얄캐닌 독 덴탈 스몰독 1.5kg ,TxCode,Z사료/보조제,27728,1
로얄캐닌 독 뉴터드 어덜트 스몰독 1.5kg,TxCode,Z사료/보조제,25910,1
퓨리나 독 HA chicken 1.5kg ,TxCode,Z사료/보조제,32728,1
퓨리나 독 HA 3kg,TxCode,Z사료/보조제,56364,1
퓨리나 독 NC 1.5kg,TxCode,Z사료/보조제,33637,1
로얄캐닌 독 뉴터드어덜트 스몰독 파우치 100g,TxCode,Z사료/보조제,2546,1
퓨리나 독 EN 1.5kg,TxCode,Z사료/보조제,27728,1
퓨리나 독 EN LOW FAT 1.5kg,TxCode,Z사료/보조제,28182,1
퓨리나 독 DM 1.5kg,TxCode,Z사료/보조제,27728,1
퓨리나 독 UR 1.5kg,TxCode,Z사료/보조제,27728,1
퓨리나 캣 UR 1.5kg,TxCode,Z사료/보조제,30455,1
퓨리나 캣 EN 1.5kg,TxCode,Z사료/보조제,32273,1
퓨리나 캣 NF ADVANCED CARE 1.5kg,TxCode,Z사료/보조제,32273,1
로얄캐닌 독 어덜트 스몰독 2kg,TxCode,Z사료/보조제,26819,1
퓨리나 캣 OM 1.5kg,TxCode,Z사료/보조제,30455,1
로얄캐닌 독 머츄어 컨설트 스몰독 1.5kg,TxCode,Z사료/보조제,25000,1
퓨리나 캣 DM 1.5kg,TxCode,Z사료/보조제,30455,1
로얄캐닌 캣 유리너리 s/o 1.5kg,TxCode,Z사료/보조제,28637,1
퓨리나 캣 포티플로라,TxCode,Z사료/보조제,43637,1
퓨리나 독 포티플로라,TxCode,Z사료/보조제,43637,1
퓨리나 독 카밍케어,TxCode,Z사료/보조제,43637,1
퓨리나 캣 리브클리어 키튼 1.5kg,TxCode,Z사료/보조제,40000,1
퓨리나 캣 리브클리어 어덜트 1.5kg,TxCode,Z사료/보조제,40000,1
퓨리나 캣 리브클리어 인도어헤어볼 1.5kg,TxCode,Z사료/보조제,40000,1
퓨리나 독 프로플랜 스타터 1kg,TxCode,Z사료/보조제,17273,1
퓨리나 독 프로플랜 스몰앤토이 퍼피 2.5kg,TxCode,Z사료/보조제,35910,1
퓨리나 독 프로플랜 스몰앤토이 어덜트 2.5kg,TxCode,Z사료/보조제,35910,1
퓨리나 독 프로플랜 스몰앤토이 센서티브 스킨앤스터먹 2.5kg ,TxCode,Z사료/보조제,40910,1
퓨리나 캣 프로플랜 키튼 스타터 1.5kg,TxCode,Z사료/보조제,26364,1
퓨리나 캣 프로플랜 스타터 8kg,TxCode,Z사료/보조제,96364,1
퓨리나 캣 프로플랜 키튼 1.5kg,TxCode,Z사료/보조제,26364,1
퓨리나 캣 프로플랜 성묘용 연어 1.5kg,TxCode,Z사료/보조제,26364,1
로얄캐닌 캣 유리너리 s/o 3.5kg,TxCode,Z사료/보조제,56364,1
로얄캐닌 캣 유리너리 s/o 파우치 85g,TxCode,Z사료/보조제,2546,1
퓨리나 캣 프로플랜 성묘용 연어 7kg,TxCode,Z사료/보조제,89091,1
퓨리나 캣 프로플랜 성묘용 인도어헤어볼 1.5kg,TxCode,Z사료/보조제,26364,1
퓨리나 캣 프로플랜 성묘용 유리너리 1.5kg,TxCode,Z사료/보조제,26364,1
퓨리나 캣 프로플랜 7세이상 노령묘 1.5kg,TxCode,Z사료/보조제,26364,1
퓨리나 캣 프로플랜 퍼지앤뷰티 1.5kg,TxCode,Z사료/보조제,26364,1
 퓨리나 캣 프로플랜 파우치 키튼 살몬 85g,TxCode,Z사료/보조제,2000,1
퓨리나 캣 프로플랜 파우치 어덜트 85g,TxCode,Z사료/보조제,2000,1
퓨리나 캣 프로플랜 파우치 유리너리 85g,TxCode,Z사료/보조제,2000,1
로얄캐닌 캣 유리너리 s/o 모더레이트 칼로리 1.5kg,TxCode,Z사료/보조제,28637,1
퓨리나 캣 프로플랜 파우치 7세이상 노령묘 85g,TxCode,Z사료/보조제,2000,1
로얄캐닌 캣 유리너리 s/o 모더레이트 칼로리 파우치 85g,TxCode,Z사료/보조제,2546,1
퓨리나 캣 팬시피스트 캔 키튼 흰살생선 85g,TxCode,Z사료/보조제,2182,1
로얄캐닌 캣 가스트로인테스티널 2kg,TxCode,Z사료/보조제,35000,1
로얄캐닌 캣 가스트로인테스티널 4kg,TxCode,Z사료/보조제,58182,1
퓨리나 캣 팬시피스트 캔 키튼 칠면조 85g,TxCode,Z사료/보조제,2182,1
로얄캐닌 캣 가스트로인테스티널 파우치 85g,TxCode,Z사료/보조제,2546,1
로얄캐닌 캣 가스트로인테스티널 모더레이트 칼로리 2kg,TxCode,Z사료/보조제,36819,1
퓨리나 캣 팬시피스트 캔 흰살생선 85g,TxCode,Z사료/보조제,2182,1
퓨리나 캣 팬시피스트 캔 클래식 연어 85g,TxCode,Z사료/보조제,2182,1
로얄캐닌 캣 가스트로인테스티널 모더레이트 칼로리 파우치 85g,TxCode,Z사료/보조제,2546,1
