id,species,category,disease_number,keywords,user_question,qa_list,created_at,version,service
145,cat,피부과,9,탈모,고양이 몸에 털이 빠져요. 고양이 몸에 털이 없어요. 탈모가 있어요. ,"{언제부터 털이 빠지기 시작했나요?,1. 최근 2주이내 (3점)
2. 수주간 지속 (4점)
3. 특정 계절마다 (5점),탈모 모양이 특정 부위에 국한된 원형이거나 최근 스트레스를 많이 받았나요?,1. 네 (3점)
2. 아니요 (1점),피부를 많이 가려워하나요?,1. 피날정도로 (5점)
2. 아니요 (1점)
3. 조금 가려움 (3점),피부, 잇몸에 궤양성 상처가 있거나 털이 전신적으로 빠지나요?,1. 네 (5점)
2. 아니요 (2점),탈모부위 주변으로 만져지는 종괴나 침울, 만성구토 같은 전신증상이 존재하나요?,1. 네 (5점)
2. 아니요 (2점),응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
146,cat,피부과,10,피부 궤양,고양이 피부가 헐어있어요. 피부 궤양이 있어요. 궤양이 있어요.,"{언제부터 관찰되었나요?,1. 최근 2주이내 (2점)
2. 수주간 지속 (7점)
3. 특정 계절마다 (5점),구강점막궤양이 관찰되거나 피부병이 잘 치료되지 않고 궤양이 악화되나요?,1. 네 (5점)
2. 아니요 (3점),피부를 많이 가려워하나요?,1. 피날정도로 (5점)
2. 아니요 (1점)
3. 조금 가려움 (3점),만성적 구토나 설사, 무기력, 침흘림, 피부종괴나 부종이 관찰되나요?,1. 네 (5점)
2. 아니요 (2점),침울, 복부팽만, 황달, 호흡곤란을 보이나요?,1. 네 (10점)
2. 아니요 (7점),응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
147,cat,내과,11,기력저하,고양이가 기력이 없어요. 고양이가 힘이 없어요,"{언제부터 관찰되었나요?,1. 3일 이내 (5점)
2. 1주일 이내 (4점)
3. 1달 이내 (3점)
4. 1달 이상 (2점),기력이 어느 정도로 없나요? 전혀 움직이지 않고 있나요? 이전에 비해 약간 감소한 정도인가요? ,1. 전혀 움직이지 않아요. (15점)
2. 약간 감소했어요. (3점),식욕이 어떤가요? 이전과 비슷한가요? 맛있는 것만 먹나요? 아무것도 먹지 않나요? ,1. 증상이 나타나기 전과 비슷해요 (0점)
2. 맛있는 것만 먹어요 (10점)
3. 아무 것도 안먹어요 (20점) ,구토 또는 설사 증상이 있나요? ,1. 네 (10점)
2. 아니요 (0점),missing,missing,응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
148,cat,내과,12,기침,고양이가 기침을 해요. 고양이가 켁켁거려요. ,"{언제부터 관찰되었나요?,1. 1~2일 이내 (5점)
2. 3~7일 이내 (4점)
3. 1주 이상 (3점) ,생활에 지장을 줄 만큼(식사 또는 수면에 방해가 될 만큼) 심하게 기침 하나요? ,1. 네 (25점)
2. 아니요 (0점),활력은 어떤가요? 이전과 비슷한가요? 활력이 많이 감소했나요? ,1. 증상이 있기 전과 비슷하게 잘 놀아요. (0점)
2. 증상이 있기 전보다 움직임이 확연히 줄어들었어요. (15점) 
3. 꼭 필요할 때 (먹을 때, 화장실 갈 때)를 제외하고는 움직이지 않아요. (25점),한두번 켁켁거리는 정도인가요, 또는 한번 기침을 하면 30초 이상 지속되나요? ,1. 한두번 켁켁거려요 (3점)
2. 한번하면 30초 이상 지속되어요 (15점),기침 증상이 얼마나 자주 나타나나요?,1. 수시로 (하루 10회 이상) (20점)
2. 하루 세네번 정도 (15점)
3. 2-3일에 한번(10점)
4. 1주일에 한번 (5점)
5. 아주 가끔 (1점),응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
149,cat,내과,13,다리 냉감,다리가 차가워요. 발바닥 패드가 파란색이에요.다리 냉감이 있어요,"{언제부터 관찰되었나요?,1. 1~2일 이내 (10점)
2. 3~7일 이내 (13점)
3. 1주 이상 (15점) ,뒷다리가 마비됐거나 움직임이 거의 없나요?,1. 네 (10점)
2. 아니요 (5점),호흡이 가쁘거나 숨쉬는게 힘들어 보이나요?,1. 네 (10점)
2. 아니요 (5점),구토나 무기력, 침울한 증상을 보이나요?,1. 네 (10점)
2. 아니요 (5점),missing,missing,응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
150,cat,안과&신경과,14,노란 눈곱,고양이 눈이 빨갛고 화농성 눈곱이 자꾸 껴요/ 노란 눈곱이 많이 껴요/노란 눈꼽이 껴요,"{언제부터 관찰되었나요?,1. 최근 14일이내 (5점)
2. 수주간 지속중 (10점)
3. 특정 계절마다 (3점),기침이나 재채기를 하나요?,1. 네 (4점)
2. 아니요 (1점),눈을 자주 비비고 가려워 하나요?,1. 네 (4점)
2. 아니요 (2점),침울, 복부팽만, 황달, 호흡곤란을 보이나요?,1. 네 (10점)
2. 아니요 (1점),눈이 튀어나와 보이거나 뿌옇고 심하게 충혈돼있나요?,1. 네 (10점)
2. 아니요 (1점),응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
151,cat,내과,15,다뇨,고양이가 소변을 많이 봐요. 고양이 소변색이 연해졌어요. ,"{언제부터 관찰되었나요?,1. 3일 이내 (3점)
2. 1~2주 안팎 (4점)
3. 2주일 이상 (5점),먹고있는 약이 있거나 이물섭취가 의심되나요?,1. 네 (5점)
2. 아니요 (3점)
3. 잘모르겠음 (3점),평소보다 음수량과 식이량은 증가했나요?,1. 네 (5점)
2. 아니요 (3점),구토, 침울, 식욕저하, 소변색의 변화 증상을 보이나요?,1. 네 (10점)
2. 아니요 (3점),황달, 혈변, 저체온, 의식변화, 허약, 호흡곤란을 보이나요?,1. 네 (15점)
2. 아니요 (3점),응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
152,cat,내과,16,다음,물을 많이 마셔요. 갈증을 느껴요. ,"{언제부터 관찰되었나요?,1. 3일 이내 (3점)
2. 1~2주 안팎 (4점)
3. 2주일 이상 (5점),먹고있는 약이 있거나 이물섭취가 의심되나요?,1. 네 (5점)
2. 아니요 (3점)
3. 잘모르겠음 (5점),구토, 침울, 식욕저하, 소변량의 변화 증상을 보이나요?,1. 네 (10점)
2. 아니요 (3점),확실한 복부의 팽만, 황달, 신경증상, 호흡곤란을 보이나요?,1. 네 (15점)
2. 아니요 (3점),missing,missing,응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
154,cat,내과,18,림프절 비대,고양이 체표 림프절이 커져 있어요/ 림프절이 커져있어요/ 림프절 비대가 있어요/림프절이 만져져요/목에 멍울이 만져져요,"{언제부터 림프절 비대가 관찰되었나요?,1. 최근 14일이내 (4점)
2. 수주간 지속중 (10점),만져지는 체표 림프절이 모두 커져 있나요?,1. 네 (5점)
2. 아니요 (2점),커진 림프절 주위로 염증이 의심되는 소견 (열감, 발적, 통증 등)이 있나요?,1. 네 (2점)
2. 아니요 (5점),구토, 설사, 기력저하, 기침, 눈곱 등 다른 특이증상이 존재하나요?,1. 네 (5점)
2. 아니요 (2점),피부에 발적부위나 특이 병변이 존재하나요?,1. 네 (5점)
2. 아니요 (2점),응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
155,cat,안과&신경과,19,불완전마비 (조금은 움직임),고양이 다리가 마비됐어요. 고양이가 잘 못 걸어요. 고양이가 마비 됐어요. 고양이가 못 움직여요. ,"{언제부터 관찰되었나요?,1. 최근 1일이내 (10점)
2. 3~7일 이내 (9점)
3. 1주 이상 (8점),구토, 침울 증상을 보이나요?,1. 네 (10점)
2. 아니요 (5점)
3. 잘모르겠음 (7점),외상성 충격이 의심되거나 최근 심한 운동을 했나요?,1. 네 (10점)
2. 아니요 (5점)
3. 잘모르겠음(7점),발작, 의식변화가 관찰되나요?,1. 네 (10점)
2. 아니요 (5점),사지나 귀가 차갑거나 청색증이 존재하나요?,1. 네 (15점)
2. 아니요 (1점),응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
156,cat,피부과,20,여드름,고양이 몸에 볼록한게 만져지고 여드름 같아요. 내부에 고름이 차있는 여드름이 있어요. 여드름이 나요. 농포가 있어요.,"{언제부터 관찰되었나요?,1. 최근 4주이내 (5점)
2. 1달 이상 지속 (10점)
3. 특정 계절마다나 이벤트 후 (3점),피부를 가려워 하나요?,1. 아니요 (1점)
2. 원래 가려운 정도 (3점)
3. 가려움이 심해짐 (5점),원인모를 궤양성 상처부위가 존재하나요?,1. 네 (8점)
2. 아니요 (1점),피부 증상 외 다른 전신증상(음수량증가, 행동량증가 등)이 지속되나요?,1. 네 (7점)
2. 아니요 (1점),missing,missing,응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
157,cat,내과,21,발열,고양이가 몸이 뜨거워요. 고양이가 열이 나는 것 같아요,"{언제부터 관찰되었나요?,1. 오늘부터 (2점)
2. 1~2일 안팎 (3점)
3. 3일 이상 (5점),몸이 며칠째 지속적으로 뜨거운가요?,1. 네 (5점)
2. 아니요 (1점),구토, 설사, 침울, 기침, 눈꼽 등 다른 특이증상이 존재하나요?,1. 네 (5점)
2. 아니요 (1점),피부에 물이 찬듯한 수포가 많나요?,1. 네 (5점)
2. 아니요 (1점),중성화가 안돼있거나 복부가 팽만되나요?,1. 네 (5점)
2. 아니요 (1점),응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
159,cat,내과,23,배뇨장애,고양이가 소변을 안봐요. 고양이가 소변을 찔끔찔끔 봐요. 고양이가 소변을 흘려요. 소변볼 때 아파해요. 화장실을 들락날락 거려요. 화장실을 계속 가요. ,"{언제부터 관찰되었나요?,1. 오늘부터 (2점)
2. 1~2일 안팎 (3점)
3. 3일 이상 (5점),소변을 아예 못보고 있나요 아니면 조금씩 자주보지만 합치면 꽤 많은 양이 되나요? ,1. 소변이 아예 안나와요 (25점)
2. 하루동안 나온걸 다 합쳤을 때 증상이 없을 때보다는 소변양이 적어요. (10점)
3. 하루동안 나온걸 다 합치면 증상 없을 때와 소변양이 비슷해요. (5점),소변에서 악취가 나거나 피가 섞여 있나요? ,1. 네 (5점)
2. 아니요 (0점),증상이 얼마나 자주 관찰되나요? ,1. 소변을 볼 때마다 매번 힘들어하거나 하루종일 화장실을 계속 들락거려요. (7점)
2. 3번정도 소변보면 1번 정도 힘들어해요 (5점)
3. 2-3일에 한 번정도 가끔 힘들어해요 (2점),열이 나거나 기력이 없거나 식욕이 없는 증상도 관찰되나요? ,1. 네 (15점)
2. 아니요 (0점),응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
161,cat,내과,25,복통,고양이 배가 단단해요 / 고양이가 배를 아파해요 / 고양이가 배가 아픈것 같아요,"{언제부터 관찰되었나요?,1. 최근 3일이내 (1점)
2. 3~7일 이내 (2점)
3. 1주 이상 (3점),구토, 설사, 빈호흡 증상을 동반하나요?,1. 네 (8점)
2. 아니요 (2점),먹는약이나 이물섭취 의심되는 것이 있나요?,1. 네 (5점)
2. 아니요 (2점)
3. 잘모르겠음 (3점),피부, 소변(혈뇨), 대변(혈변) 등 고양이에서 출혈의심 소견이 있나요?,1. 네 (8점)
2. 아니요 (2점),비틀거리거나 보행을 제대로 하지 못하나요?,1. 네 (10점)
2. 아니요 (1점),응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
163,cat,피부과,27,가려움,고양이가 피부를 가려워해요 / 고양이가 피부를 핥고 긁어요/고양이가 피부를 씹어요,"{언제부터 가려워 하나요?,1. 최근 4주이내 (5점)
2. 수개월째 지속 (3점)
3. 특정 계절마다 (2점),얼마나 심하게 가려워 하나요?,1. 피가날정도로 많이 가려워해요 (5점)
2. 조금씩 꾸준히 가려워해요 (3점)
3. 어쩌다 한번씩 긁어요 (1점),주기적인 외부기생충 예방을 진행하나요,1. 네 (1점)
2. 아니요 (5점),궤양성, 발적 병변이 존재하나요,1. 네 (5점)
2. 아니요 (1점),둥근 국소적 탈모나 표피잔고리가 존재하나요,1. 네 (3점)
2. 아니요 (1점),응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
164,cat,안과&신경과,28,산동,고양이 동공이 커져서 안작아져요. 고양이 눈동자가 커져서 안작아져요. 산동됐어요. 눈동자가 산동됐어요. 동공이 산동됐어요. ,"{언제부터 관찰되었나요?,1. 특정 사건후 (7점)
2. 7일 미만 (5점)
3. 1주 이상 (3점),눈색의 변화, 눈주변통증, 동공색의 변화, 안구의 돌출이 관찰되나요?,1. 네 (10점)
2. 아니요 (3점)
3. 잘모르겠음(5점),구토, 침울 증상을 보이거나 이물섭취 의심이 되나요?,1. 네 (10점)
2. 아니요 (3점)
3. 잘모르겠음(5점),호흡이 힘들어 보이거나 가쁜가요?,1. 네 (10점)
2. 아니요 (3점),선회증상, 국소적인 근경련, 발작 등 신경증상을 보이나요 ?,1. 네 (15점)
2. 아니요 (3점),응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
165,cat,비뇨기과,29,생식기 분비물,고양이가 생식기에서 농성삼출물이 나와요. 생식기 분비물이 나와요. 생식기에서 뭐가 묻어나요. ,"{언제부터 관찰되었나요?,1. 1주 이내 (3점)
2. 1~3주 (7점)
3. 1개월 이상 (10점),발열, 기력저하 증상을 보이나요?,1. 네 (8점)
2. 아니요 (3점),생식기가 부어 있거나 처음보는 구조물이 존재하나요?,1. 네 (5점)
2. 아니요 (3점),구토, 설사, 저체온증, 허약 증상이 존재하나요?,1. 네 (15점)
2. 아니요 (1점),missing,missing,응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
166,cat,내과,30,삼킴 곤란,고양이가 음식 삼키는 걸 힘들어해요. 고양이가 음식을 삼킬 때 목을 펴요. 고양이가 먹을 때 음식을 흘려요.,"{언제부터 관찰되었나요?,1. 1주 이내 (3점)
2. 1~3주 (5점)
3. 1개월 이상 (7점),증상이 있기 전보다 체중이 감소했나요? ,1. 네 (5점)
2. 아니요 (0점),구토,역류 (먹자마자 토해내는 증상) 증상이 있나요? ,1. 네 (5점)
2. 아니요 (0점),증상이 얼마나 자주 나타나나요?,1. 뭔가를 먹을 때면 매번 힘들어 해요 (7점)
2. 세네번 정도 먹을 때 한번씩 증상이 있어요 (5점)
3. 가끔가다가 한번씩 보이는 증상이에요. (3점) ,침울, 황달, 신경증상을 보이나요?,1. 네 (15점)
2. 아니요 (1점),응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
167,cat,외과,31,상처,고양이 몸에 큰 상처가 있어요. 상처가 있어요. 외상이 있어요. 상처가 생겼어요. ,"{언제 상처가 언제 났나요?,1. 5일 이내 추정 (5점)
2. 잘 모르겠음 (7점)
3. 오늘 발생(1점),상처가 벌어져 있고 아물지 않나요?,1. 크게 벌어짐 (5점)
2. 벌어졌으나 아무는 중 (3점)
3. 상처/반흔이 남은 상태 (1점),기운이 없거나 식욕이 저하되어 있나요?,1. 네 (5점)
2. 아니요 (3점),상처부위에서 고름, 악취가 나나요?,1. 네 (5점)
2. 아니요 (3점),missing,missing,응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
169,cat,안과&신경과,33,써클링 (제자리를 빙글빙글 도는 증상),고양이가 빙글빙글 돌아요. 고양이가 같은 곳을 계속 돌아요. 고양이가 한쪽으로 계속 돌아요. 써클링을 해요.,"{증상이 언제부터 관찰되었나요? ,1. 1주일 이내 (5점)
2. 1주일 이상 경과 (7점),계속 보이는 증상인가요 아니면 간헐적으로 보이는 증상인가요?,1. 계속 돌고 있어요 (10점)
2. 간헐적으로 돌아요 (8점),평소 심한 외이염을 앓고 있나요?,1. 네 (5점)
2. 아니요 (7점) ,평상시 걸을 때보다 다리에 힘이 없어 보인다거나 복수, 황달 증상이 있나요? ,1. 네 (5점)
2. 아니요 (0점),missing,missing,응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
170,cat,내과,34,설사,고양이가 설사를 해요. 변이 물러요. 변이 묽어요. 무른변을 봐요. ,"{언제부터 관찰되었나요?,1. 최근 3일이내 (1점)
2. 3~7일 이내 (3점)
3. 1주 이상 (5점),하루에 변보는 횟수가 증가했나요?,1. 경미한 증가(2-4회) (1점)
2. 심한 증가(4-10회) (3점),주기적인 구충제를 급여하고 있나요?,1. 네 (1점)
2. 아니요 (5점),구토, 체중감소가 동반되나요?,1. 네 (5점)
2. 아니요 (2점),변의 양이 늘어나 있나요?,1. 네 (5점)
2. 아니요 (1점),응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
171,cat,피부과,35,물집,고양이 피부에 수포가 있어요 / 고양이 얼굴에 수포가 터졌어요/ 물집이 있어요/ 물집이 생겼어요,"{언제부터 수포가 생겼나요?,1. 만성적으로 생겼다가 사라짐 (5점)
2. 특정 계절마다 자주 반복(4점)
3. 화상 등 특정 이벤트 후 (3점),수포가 존재하는 위치의 체표 림프절 비대가 존재하나요?,1. 네 (5점)
2. 아니요 (1점)
3. 잘 모르겠음 (3점),피부가 빛을 받으면 발적되거나 여름철 심화되나요?,1. 네 (5점)
2. 아니요 (1점),피부병이 계속 재발되거나 피부병을 지속적으로 관리하고 있나요?,1. 지속적 관리중 (5점)
2. 경미하게 재발 (3점)
3. 1년 이상 재발없음 (1점),병변부에 이유없는 발적이나 털이 빠져 있나요?,1. 네 (3점)
2. 아니요 (1점),응급(25점 이상)
위험(15~24점)
주의(6~14점)
관찰(0~5점)}",2023-01-04 14:44:38.340771,1,chat
